cmcRank,circulatingSupply,price,volume24h,fetched_on
80,131973746.23904991,7.0823791992306075,886088889.3218961,2024 02 21 - 09:41:52 AM
81,131982286.23904991,6.983582172903785,876564426.9937925,2024 02 21 - 09:46:58 AM
82,131982286.23904991,6.970776810210689,871241990.8094931,2024 02 21 - 09:52:00 AM
81,131982286.23904991,6.979045104988617,864076994.5217453,2024 02 21 - 09:57:03 AM
81,131982286.23904991,7.008850191171522,861829443.948729,2024 02 21 - 10:02:05 AM
80,131982286.23904991,6.970204670777124,855531378.976442,2024 02 21 - 10:07:10 AM
82,131982286.23904991,6.918294033911807,854096554.3152109,2024 02 21 - 10:12:12 AM
82,131982286.23904991,6.887227210462053,853711738.7231234,2024 02 21 - 10:17:15 AM
82,131982286.23904991,6.888593705556314,851383489.0130061,2024 02 21 - 10:22:17 AM
85,131982286.23904991,6.872982022788346,850599329.0221624,2024 02 21 - 10:27:19 AM
84,131982286.23904991,6.868947165373017,848503472.4548988,2024 02 21 - 10:32:22 AM
84,131982286.23904991,6.871915546927501,847163194.0064641,2024 02 21 - 10:37:24 AM
85,131982286.23904991,6.839141809131883,845264901.9899777,2024 02 21 - 10:42:27 AM
85,131982286.23904991,6.824077426608681,839222793.86962,2024 02 21 - 10:47:29 AM
85,131982286.23904991,6.824238966733025,838280564.9468834,2024 02 21 - 10:52:32 AM
84,131982286.23904991,6.821986590545222,834208178.8744018,2024 02 21 - 10:57:34 AM
85,131982286.23904991,6.800156709195679,830960226.9179906,2024 02 21 - 11:02:36 AM
85,131982286.23904991,6.808417681961748,828634353.434798,2024 02 21 - 11:07:41 AM
84,131982286.23904991,6.800541467050674,826989063.9904346,2024 02 21 - 11:12:43 AM
85,131982286.23904991,6.774128897066532,826191499.6020162,2024 02 21 - 11:17:49 AM
85,131982286.23904991,6.739736513740845,823925007.5819483,2024 02 21 - 11:22:51 AM
87,131982286.23904991,6.665013687173433,827459960.8607965,2024 02 21 - 11:27:56 AM
87,131982286.23904991,6.660477432383721,826986333.535728,2024 02 21 - 11:32:59 AM
87,131982286.23904991,6.64453854855213,827958740.8064641,2024 02 21 - 11:38:01 AM
87,131988937.23904991,6.655354570878407,828277338.4725839,2024 02 21 - 11:43:03 AM
85,131988937.23904991,6.697594797498145,827407479.0004252,2024 02 21 - 11:48:09 AM
85,131988937.23904991,6.69121193454776,825293934.6005824,2024 02 21 - 11:53:12 AM
85,131988937.23904991,6.7085544707468125,819753578.3836757,2024 02 21 - 11:58:15 AM
85,131988937.23904991,6.720365968735099,816903556.7432677,2024 02 21 - 12:03:18 PM
85,131988937.23904991,6.664710439797924,813945901.0803776,2024 02 21 - 12:08:20 PM
85,131988937.23904991,6.691529791618003,811672578.2773899,2024 02 21 - 12:14:23 PM
84,131988937.23904991,6.693243233979621,807086652.4559615,2024 02 21 - 12:19:25 PM
85,131988937.23904991,6.624401659730246,807437467.565265,2024 02 21 - 12:24:27 PM
84,131988937.23904991,6.681776615960094,805747146.2618567,2024 02 21 - 12:29:30 PM
84,131988937.23904991,6.6745277228236235,802202008.4197823,2024 02 21 - 12:34:32 PM
84,131988937.23904991,6.684414677093632,802780111.6639849,2024 02 21 - 12:39:34 PM
84,131988937.23904991,6.732684087580878,802593413.3596652,2024 02 21 - 12:44:37 PM
84,131988937.23904991,6.753622867848238,801754594.5284185,2024 02 21 - 12:49:42 PM
83,131988937.23904991,6.760032894835074,801074093.5687761,2024 02 21 - 12:54:44 PM
83,131988937.23904991,6.763993243118142,800098418.0330731,2024 02 21 - 12:59:47 PM
82,131988937.23904991,6.788670388314874,801315335.0618259,2024 02 21 - 01:04:49 PM
83,131988937.23904991,6.767653611914805,800215580.3710756,2024 02 21 - 01:09:52 PM
83,131988937.23904991,6.763821109465507,798999849.0848292,2024 02 21 - 01:14:54 PM
83,131988937.23904991,6.761246773550582,799257708.0567445,2024 02 21 - 01:19:57 PM
83,131988937.23904991,6.779926127101153,798502879.0032982,2024 02 21 - 01:25:00 PM
83,131988937.23904991,6.723207700548255,797990959.4983089,2024 02 21 - 01:30:03 PM
83,131988937.23904991,6.744966790438857,794663807.7032222,2024 02 21 - 01:35:06 PM
83,131988937.23904991,6.802908265665035,792150418.9359577,2024 02 21 - 01:40:09 PM
83,131994078.23904991,6.822079045210975,791735435.3887293,2024 02 21 - 01:45:11 PM
83,131994078.23904991,6.8674792351762495,792014308.8613175,2024 02 21 - 01:50:13 PM
80,131994078.23904991,6.977171298170525,792931337.2353389,2024 02 21 - 01:55:16 PM
78,131994078.23904991,6.993201502588587,795440026.1224127,2024 02 21 - 02:00:18 PM
78,131994078.23904991,6.956131832992542,797061144.130643,2024 02 21 - 02:05:20 PM
80,131994078.23904991,6.960755378455637,796922659.195379,2024 02 21 - 02:10:24 PM
79,131994078.23904991,6.967948284081762,791306138.9641782,2024 02 21 - 02:15:26 PM
79,131994078.23904991,6.961411805325424,790503607.9101825,2024 02 21 - 02:20:28 PM
80,131994078.23904991,6.949168870713216,790495419.7565902,2024 02 21 - 02:25:31 PM
81,131994078.23904991,6.945939017773774,790641177.1189888,2024 02 21 - 02:30:33 PM
81,131994078.23904991,6.91459635546797,787473420.4211423,2024 02 21 - 02:35:49 PM
83,131994078.23904991,6.915805417961011,786224987.438115,2024 02 21 - 02:40:54 PM
83,131994078.23904991,6.839361335482317,785455716.7589053,2024 02 21 - 02:45:56 PM
83,131994078.23904991,6.814767684921367,785650954.587452,2024 02 21 - 02:50:59 PM
83,131994078.23904991,6.846797837407383,785171888.5153937,2024 02 21 - 02:56:02 PM
82,131994078.23904991,6.780599967323252,785565604.3767846,2024 02 21 - 03:01:15 PM
83,131994078.23904991,6.735156573806454,786583586.8126057,2024 02 21 - 03:06:28 PM
84,131994078.23904991,6.700201685917571,788069265.7761431,2024 02 21 - 03:11:33 PM
83,131994078.23904991,6.718132327328681,788164707.2441598,2024 02 21 - 03:16:36 PM
83,131994078.23904991,6.737182284700595,784852761.2222264,2024 02 21 - 03:21:39 PM
82,131994078.23904991,6.756068398075934,782582907.3788673,2024 02 21 - 03:26:41 PM
83,131994078.23904991,6.70292608237163,783080368.6037503,2024 02 21 - 03:31:46 PM
82,131994078.23904991,6.780874593484313,785267710.3251171,2024 02 21 - 03:36:49 PM
82,132033511.23904991,6.664924814882424,784574917.6721772,2024 02 21 - 03:41:52 PM
