cmcRank,circulatingSupply,price,volume24h,fetched_on
23,1443002075.863347,2.8501516786319714,375880515.04100436,2024 02 21 - 08:21:02 AM
23,1443002075.863347,2.8250766821351685,377911703.937711,2024 02 21 - 08:26:09 AM
23,1443002075.863347,2.830447552207439,378922581.07584167,2024 02 21 - 08:31:11 AM
23,1443002075.863347,2.8307824170183262,377700042.42878765,2024 02 21 - 08:36:13 AM
23,1443002075.863347,2.8424851672489795,378437137.47661614,2024 02 21 - 08:41:15 AM
24,1443002075.863347,2.826517609014468,378878350.398634,2024 02 21 - 08:46:21 AM
23,1443002075.863347,2.8292540386524068,379371153.55105495,2024 02 21 - 08:51:24 AM
23,1443002075.863347,2.8397681011998137,380210160.4129294,2024 02 21 - 08:56:26 AM
23,1443002075.863347,2.8493342788339286,381049183.87161636,2024 02 21 - 09:01:29 AM
23,1443002075.863347,2.854657009057805,382908171.5828596,2024 02 21 - 09:06:34 AM
23,1443002075.863347,2.8508025135636847,385055201.0682172,2024 02 21 - 09:11:36 AM
23,1443002075.863347,2.8455244672222424,385896026.3017782,2024 02 21 - 09:16:38 AM
23,1443002075.863347,2.830125967421472,386283387.7731562,2024 02 21 - 09:21:41 AM
23,1443002075.863347,2.8272199088904353,388025937.34717846,2024 02 21 - 09:26:43 AM
23,1443002075.863347,2.8132520237227414,387965082.925347,2024 02 21 - 09:31:46 AM
23,1443002075.863347,2.8150821560981223,387301335.6850021,2024 02 21 - 09:36:49 AM
24,1443002075.863347,2.821474145318252,387457489.62702155,2024 02 21 - 09:41:52 AM
24,1443020063.863347,2.811293100874165,386235582.6022575,2024 02 21 - 09:46:58 AM
25,1443020063.863347,2.79041068898363,386873625.395615,2024 02 21 - 09:52:00 AM
25,1443020063.863347,2.788711646855819,387255305.7481029,2024 02 21 - 09:57:03 AM
25,1443020063.863347,2.7962155900247936,387420167.4831337,2024 02 21 - 10:02:05 AM
24,1443020063.863347,2.805454425556056,388587060.1299089,2024 02 21 - 10:07:10 AM
24,1443020063.863347,2.8005849634552944,388909250.7747754,2024 02 21 - 10:12:12 AM
24,1443020063.863347,2.8031607329101282,388449615.07662076,2024 02 21 - 10:17:15 AM
23,1443020063.863347,2.826381407377561,388694640.52202344,2024 02 21 - 10:22:17 AM
23,1443020063.863347,2.8349909790432597,388220775.7927107,2024 02 21 - 10:27:19 AM
23,1443020063.863347,2.8306251440526604,384821394.38457686,2024 02 21 - 10:32:22 AM
23,1443020063.863347,2.8312482272557027,384008087.9273981,2024 02 21 - 10:37:24 AM
23,1443020063.863347,2.879434413240597,386452513.3879441,2024 02 21 - 10:42:27 AM
23,1443020063.863347,2.8883858954165365,394369956.359754,2024 02 21 - 10:47:29 AM
23,1443020063.863347,2.8785220624940027,394863681.41916966,2024 02 21 - 10:52:32 AM
23,1443020063.863347,2.843434393427644,397243381.65492964,2024 02 21 - 10:57:34 AM
23,1443020063.863347,2.843989183953987,398393248.1882172,2024 02 21 - 11:02:36 AM
23,1443020063.863347,2.83459708861908,398898897.9313016,2024 02 21 - 11:07:41 AM
23,1443020063.863347,2.8084986391300206,400180017.5085367,2024 02 21 - 11:12:43 AM
24,1443020063.863347,2.79792879234694,400532642.40097106,2024 02 21 - 11:17:49 AM
24,1443020063.863347,2.786590494665449,402142572.544433,2024 02 21 - 11:22:51 AM
24,1443020063.863347,2.7891451973146535,403237431.07263243,2024 02 21 - 11:27:56 AM
24,1443020063.863347,2.795064414138918,403547324.9927139,2024 02 21 - 11:32:59 AM
24,1443020063.863347,2.7943232120786408,403893022.8399275,2024 02 21 - 11:38:01 AM
24,1443020063.863347,2.7792516470980697,404591040.25609136,2024 02 21 - 11:43:03 AM
24,1443029043.863347,2.794891352904331,405308807.0715101,2024 02 21 - 11:48:09 AM
23,1443029043.863347,2.8206393017390448,406550570.36317766,2024 02 21 - 11:53:12 AM
23,1443029043.863347,2.8221770096897973,406261593.8413473,2024 02 21 - 11:58:15 AM
23,1443029043.863347,2.8236522707544554,405740795.8456633,2024 02 21 - 12:03:18 PM
23,1443029043.863347,2.8222274170957125,405251557.21791935,2024 02 21 - 12:08:20 PM
23,1443029043.863347,2.8072432602183794,405214261.6595105,2024 02 21 - 12:14:23 PM
23,1443029043.863347,2.8140283353441853,406000005.74527246,2024 02 21 - 12:19:25 PM
23,1443029043.863347,2.8046256260206035,406201494.7032714,2024 02 21 - 12:24:27 PM
23,1443029043.863347,2.8053186897894666,406765170.1937185,2024 02 21 - 12:29:30 PM
24,1443029043.863347,2.793546091555651,406592734.87572926,2024 02 21 - 12:34:32 PM
24,1443029043.863347,2.77973426573539,407672792.33131385,2024 02 21 - 12:39:34 PM
24,1443029043.863347,2.7943370650697736,408767722.79082084,2024 02 21 - 12:44:37 PM
23,1443029043.863347,2.8008493906970044,408716377.8010127,2024 02 21 - 12:49:42 PM
23,1443029043.863347,2.8188286704238625,410168067.86226064,2024 02 21 - 12:54:44 PM
23,1443029043.863347,2.83026878388357,411090330.4791799,2024 02 21 - 12:59:47 PM
23,1443029043.863347,2.8352306816622614,414495445.9275053,2024 02 21 - 01:04:49 PM
23,1443029043.863347,2.8407863959038644,415145531.1091884,2024 02 21 - 01:09:52 PM
23,1443029043.863347,2.835949010741813,417959742.5863352,2024 02 21 - 01:14:54 PM
23,1443029043.863347,2.8222393126572087,418045694.00557345,2024 02 21 - 01:19:57 PM
23,1443029043.863347,2.8244702383110787,418189356.87441254,2024 02 21 - 01:25:00 PM
23,1443029043.863347,2.8087086869763858,418645625.92410624,2024 02 21 - 01:30:03 PM
23,1443029043.863347,2.813808122815074,418706435.4696547,2024 02 21 - 01:35:06 PM
23,1443029043.863347,2.828409820867359,419202117.9994373,2024 02 21 - 01:40:09 PM
23,1443037025.863347,2.8388829149298704,421376967.67152715,2024 02 21 - 01:45:11 PM
