cmcRank,circulatingSupply,price,volume24h,fetched_on
5,436862664.44105905,105.17063002721271,2293370928.789379,2024 02 09 - 08:56:35 AM
5,436862664.44105905,105.03590633635714,2302451902.841169,2024 02 09 - 09:00:52 AM
5,436862664.44105905,104.90824459793235,2309957442.128844,2024 02 09 - 09:05:38 AM
5,436862664.44105905,104.89116403856065,2313103263.193832,2024 02 09 - 09:10:26 AM
5,436862664.44105905,104.77881073366804,2315014671.03233,2024 02 09 - 09:14:41 AM
5,436862664.44105905,104.79385684397741,2315503328.3955913,2024 02 09 - 09:19:09 AM
5,436862664.44105905,104.45165111384361,2316167755.5176687,2024 02 09 - 09:24:04 AM
5,436862664.44105905,104.3490359053166,2317881190.0230117,2024 02 09 - 09:28:45 AM
5,436862664.44105905,104.36629110230956,2306330878.611635,2024 02 09 - 09:33:31 AM
5,436862664.44105905,104.56499398788652,2309199764.6357946,2024 02 09 - 09:38:26 AM
5,436862484.5538077,104.68122017482946,2311945744.2730823,2024 02 09 - 09:43:07 AM
5,436862484.5538077,104.51922973176126,2313448531.890575,2024 02 09 - 09:48:09 AM
5,436862484.5538077,104.12190977874629,2317039121.3913198,2024 02 09 - 09:52:27 AM
5,436862484.5538077,103.92700099320419,2321572982.838292,2024 02 09 - 09:56:58 AM
5,436862484.5538077,103.98748566016023,2325723580.8383455,2024 02 09 - 10:01:35 AM
5,436862484.5538077,104.17097455568583,2338096879.7474055,2024 02 09 - 10:05:59 AM
5,436862484.5538077,104.17110362313998,2339002724.4788127,2024 02 09 - 10:10:25 AM
5,436862484.5538077,104.41848939083766,2341696865.6377773,2024 02 09 - 10:14:46 AM
5,436862484.5538077,104.39804481265348,2342072703.8917937,2024 02 09 - 10:19:44 AM
5,436862484.5538077,104.2974422599776,2341320959.874787,2024 02 09 - 10:24:35 AM
5,436862484.5538077,104.33164552704692,2341018673.588987,2024 02 09 - 10:29:35 AM
5,436862484.5538077,104.3658436231104,2330390875.8087516,2024 02 09 - 10:34:14 AM
5,436862484.5538077,104.38909896268926,2329656153.875334,2024 02 09 - 10:38:31 AM
5,436862484.5538077,104.37661426889196,2327843192.0837827,2024 02 09 - 10:43:04 AM
5,436862484.5538077,104.29851284665737,2328069915.612066,2024 02 09 - 10:47:31 AM
5,436862484.5538077,104.22536881846816,2327962746.561309,2024 02 09 - 10:51:47 AM
5,436862484.5538077,104.48372433071677,2330459884.400518,2024 02 09 - 10:56:22 AM
5,436862484.5538077,104.54682811053566,2331950170.988362,2024 02 09 - 11:00:57 AM
5,436862484.5538077,104.58575519382076,2332692078.597921,2024 02 09 - 11:05:15 AM
5,436862484.5538077,104.74789942052341,2335644860.20406,2024 02 09 - 11:09:50 AM
5,436862484.5538077,104.79466756187712,2337695229.291145,2024 02 09 - 11:14:22 AM
5,436862484.5538077,104.89403371836991,2339386819.5187597,2024 02 09 - 11:18:57 AM
5,436862484.5538077,104.85019097647671,2341206296.5947156,2024 02 09 - 11:25:11 AM
5,436862484.5538077,104.91559398007499,2335078126.0734243,2024 02 09 - 11:30:11 AM
5,436862484.5538077,104.93603222211979,2315930847.7410226,2024 02 09 - 11:35:11 AM
5,436862484.5538077,104.76109927365054,2316357357.874027,2024 02 09 - 11:39:58 AM
5,436862345.6191502,104.88860623521171,2315815282.4221973,2024 02 09 - 11:44:17 AM
5,436862345.6191502,104.87627368219187,2316201944.2948503,2024 02 09 - 11:48:38 AM
5,436862345.6191502,104.6833789594849,2316383230.65189,2024 02 09 - 11:52:54 AM
5,436862345.6191502,104.76912595963425,2316598000.4393578,2024 02 09 - 11:57:27 AM
5,436862345.6191502,104.81984782992676,2316809483.90379,2024 02 09 - 12:02:08 PM
5,436862345.6191502,104.52553616427716,2316082793.039874,2024 02 09 - 12:07:07 PM
5,436862345.6191502,104.6333557997361,2317255880.092241,2024 02 09 - 12:11:30 PM
5,436862345.6191502,104.53481390170565,2308258947.15844,2024 02 09 - 12:16:19 PM
5,436862345.6191502,104.7302205388272,2304723062.7421746,2024 02 09 - 12:20:42 PM
5,436862345.6191502,104.75153697715136,2300464700.5588436,2024 02 09 - 12:25:04 PM
5,436862345.6191502,104.71361580779012,2299663586.8794093,2024 02 09 - 12:29:21 PM
5,436862345.6191502,104.77842320916132,2287473583.195964,2024 02 09 - 12:33:39 PM
5,436862345.6191502,104.93075763023788,2284894012.9087586,2024 02 09 - 12:38:09 PM
5,436862345.6191502,104.92110910798412,2282905405.9540186,2024 02 09 - 12:42:50 PM
5,436862345.6191502,104.99589899002372,2284990976.954617,2024 02 09 - 12:47:47 PM
5,436862345.6191502,104.97899949096411,2286463560.879276,2024 02 09 - 12:52:24 PM
5,436862345.6191502,105.16108607053877,2292060742.297183,2024 02 09 - 12:56:36 PM
5,436862345.6191502,105.39115813684808,2299647129.5407567,2024 02 09 - 01:00:51 PM
5,436862345.6191502,105.32842625816765,2303214009.147141,2024 02 09 - 01:05:20 PM
5,436862345.6191502,105.44335858837043,2306997463.94031,2024 02 09 - 01:10:19 PM
5,436862345.6191502,105.5715372226751,2317111345.7186346,2024 02 09 - 01:14:56 PM
5,436862345.6191502,105.5599964411532,2323826985.681057,2024 02 09 - 01:19:47 PM
5,436862345.6191502,105.46052231944287,2328835467.237925,2024 02 09 - 01:25:09 PM
5,436862345.6191502,105.34186642191914,2330029229.122446,2024 02 09 - 01:29:46 PM
5,436862345.6191502,105.25946121584694,2319975497.135416,2024 02 09 - 01:34:17 PM
5,436862345.6191502,105.43441946713739,2321315641.234054,2024 02 09 - 01:38:37 PM
5,436862215.31215554,105.4975088518743,2323456821.067698,2024 02 09 - 01:43:30 PM
5,436862215.31215554,105.62151630847163,2328330902.6186175,2024 02 09 - 01:48:11 PM
5,436862215.31215554,105.53560881327462,2331417108.3294196,2024 02 09 - 01:52:54 PM
5,436862215.31215554,105.52747682642634,2333104234.487954,2024 02 09 - 01:57:40 PM
5,436862215.31215554,105.6519791157701,2336983624.6937695,2024 02 09 - 02:02:27 PM
5,436862215.31215554,105.70952071331843,2338174846.367216,2024 02 09 - 02:07:25 PM
5,436862215.31215554,105.87994120886655,2350468211.2428083,2024 02 09 - 02:11:43 PM
5,436862215.31215554,105.87747273789014,2350809077.046522,2024 02 09 - 02:16:00 PM
5,436862215.31215554,105.8376947102186,2357117604.049852,2024 02 09 - 02:21:03 PM
5,436862215.31215554,105.93055884050743,2358563444.2970037,2024 02 09 - 02:25:26 PM
5,436862215.31215554,105.93313826341972,2362513293.2761507,2024 02 09 - 02:30:14 PM
5,436862215.31215554,106.24926548471036,2353152189.4067783,2024 02 09 - 02:35:02 PM
5,436862215.31215554,106.15041295129579,2356361014.6435876,2024 02 09 - 02:39:42 PM
5,436862215.31215554,106.05349191264523,2356472778.1133757,2024 02 09 - 02:44:04 PM
5,436862215.31215554,105.64650444897268,2349579730.314738,2024 02 09 - 02:48:39 PM
5,436862215.31215554,105.4888993321093,2362658453.3304453,2024 02 09 - 02:52:51 PM
5,436862215.31215554,105.58809446466329,2366033836.9420323,2024 02 09 - 02:57:16 PM
5,436862215.31215554,105.84571341174802,2371671570.0975165,2024 02 09 - 03:01:30 PM
5,436862215.31215554,105.70663659996542,2371652214.056503,2024 02 09 - 03:06:08 PM
5,436862215.31215554,105.41781470474551,2370154686.088997,2024 02 09 - 03:10:49 PM
5,436862215.31215554,105.27274198391889,2374713479.6185226,2024 02 09 - 03:15:17 PM
5,436862215.31215554,105.07967486344276,2380858381.466791,2024 02 09 - 03:20:07 PM
5,436862215.31215554,105.06799864263756,2386657624.2567987,2024 02 09 - 03:24:56 PM
5,436862215.31215554,105.20924989235989,2390147239.579599,2024 02 09 - 03:29:34 PM
5,436862215.31215554,105.267095969575,2381434299.5619287,2024 02 09 - 03:34:02 PM
5,436862215.31215554,105.30284883870928,2382104356.8724127,2024 02 09 - 03:38:34 PM
5,436862079.7358376,105.37614776763779,2383762226.3021545,2024 02 09 - 03:42:53 PM
